year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,2,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",101.00,24.00,8.98,0.67,7.16,0.00,7.19,2.00,0.00,1672.00,616.00,80.00,248.00,0.00,728.00
2023,2,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",70.00,27.00,11.76,1.24,10.47,0.00,3.53,2.00,2.00,1769.00,706.00,129.00,594.00,0.00,340.00
2023,2,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",103.00,16.00,5.34,2.06,4.83,0.00,3.78,4.00,0.00,1040.00,300.00,142.00,272.00,0.00,326.00
2023,2,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",41.00,14.00,9.04,0.00,2.92,0.00,2.04,0.00,0.00,675.00,379.00,0.00,157.00,0.00,139.00
2023,2,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",21.00,11.00,2.91,0.00,7.07,0.00,1.01,0.00,0.00,550.00,196.00,0.00,277.00,0.00,77.00
2023,2,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",91.00,19.00,9.98,0.00,3.19,0.00,5.83,0.00,1.00,1205.00,610.00,0.00,104.00,0.00,491.00
2023,2,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",245.00,78.00,40.65,1.14,13.84,0.00,22.37,6.00,0.00,5313.00,2571.00,197.00,710.00,0.00,1835.00
2023,2,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",151.00,59.00,27.92,2.70,12.30,0.00,16.08,2.00,0.00,4545.00,2281.00,217.00,520.00,0.00,1527.00
2023,2,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",41.00,11.00,3.19,2.00,2.42,0.00,3.39,0.00,4.00,1752.00,370.00,686.00,106.00,0.00,590.00
2023,2,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",84.00,27.00,13.30,0.87,4.23,0.00,8.60,3.00,0.00,1514.00,779.00,54.00,167.00,0.00,514.00
2023,2,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",341.00,82.00,42.16,2.19,15.07,0.00,22.58,4.00,1.00,6275.00,3243.00,244.00,933.00,0.00,1855.00
2023,2,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",138.00,41.00,15.06,0.00,23.60,0.00,2.35,1.00,7.00,2130.00,863.00,0.00,1106.00,0.00,161.00
2023,2,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",56.00,12.00,5.03,0.00,4.96,0.00,2.01,1.00,1.00,790.00,499.00,0.00,162.00,0.00,129.00
2023,2,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",121.00,28.00,12.99,1.81,4.41,0.00,8.79,2.00,0.00,2079.00,737.00,438.00,168.00,0.00,736.00
2023,2,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",56.00,18.00,7.96,0.00,7.97,0.00,2.08,0.00,0.00,1587.00,1064.00,0.00,298.00,0.00,225.00
2023,2,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",385.00,110.00,32.69,1.76,53.40,0.00,22.15,6.00,0.00,8787.00,3332.00,166.00,2746.00,0.00,2543.00
2023,2,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",665.00,176.00,101.32,8.43,27.61,0.55,38.08,0.00,1.00,13866.00,7729.00,1003.00,1136.00,30.00,3968.00
2023,2,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",179.00,61.00,30.04,2.22,18.96,0.00,9.77,0.00,5.00,4788.00,2466.00,211.00,1025.00,0.00,1086.00
2023,2,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",28.00,16.00,5.02,0.00,7.31,0.00,3.67,0.00,0.00,817.00,438.00,0.00,225.00,0.00,154.00
2023,2,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",99.00,23.00,8.94,0.72,10.91,0.00,2.43,1.00,0.00,1738.00,1019.00,47.00,469.00,0.00,203.00
2023,2,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",51.00,6.00,3.04,0.00,0.15,0.00,2.81,0.00,1.00,469.00,208.00,0.00,3.00,0.00,258.00
2023,2,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",81.00,25.00,13.77,0.14,4.42,0.00,6.67,4.00,1.00,1474.00,641.00,16.00,212.00,0.00,605.00
2023,2,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",433.00,106.00,52.04,2.05,24.26,0.00,27.64,3.00,0.00,9009.00,4790.00,268.00,1071.00,0.00,2880.00
2023,2,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",99.00,19.00,11.31,0.00,4.62,0.00,3.07,0.00,0.00,663.00,420.00,0.00,156.00,0.00,87.00
2023,2,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",69.00,11.00,6.83,0.00,1.28,0.00,2.89,2.00,0.00,505.00,291.00,0.00,29.00,0.00,185.00
2023,2,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",106.00,28.00,11.41,0.00,13.53,0.00,3.06,0.00,0.00,1970.00,1329.00,0.00,486.00,0.00,155.00
2023,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15315.00,1652.00,633.72,66.16,365.51,1.98,584.63,84.00,2.00,128960.00,70251.00,8080.00,13157.00,74.00,37398.00
2023,2,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",28.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,155.00,139.00,0.00,16.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",671.00,137.00,63.67,7.76,36.93,0.00,28.65,17.00,0.00,11165.00,4538.00,3039.00,2171.00,0.00,1417.00
2023,2,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",119.00,11.00,6.63,0.00,1.89,0.00,2.48,0.00,0.00,462.00,235.00,0.00,144.00,0.00,83.00
2023,2,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",236.00,32.00,23.02,0.00,7.34,0.00,1.65,2.00,0.00,3247.00,2967.00,0.00,253.00,0.00,27.00
2023,2,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",200.00,30.00,24.85,0.00,3.02,0.00,2.13,1.00,0.00,2312.00,2114.00,0.00,79.00,0.00,119.00
2023,2,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",56.00,7.00,2.97,1.90,1.13,0.00,1.00,3.00,0.00,1722.00,787.00,752.00,124.00,0.00,59.00
2023,2,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",28.00,4.00,1.30,0.00,0.68,0.00,2.03,1.00,0.00,256.00,92.00,0.00,39.00,0.00,125.00
2023,2,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",585.00,115.00,59.99,3.90,28.32,0.00,22.78,7.00,1.00,6961.00,4660.00,347.00,991.00,0.00,963.00
2023,2,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",163.00,21.00,14.69,0.16,3.74,0.00,2.41,3.00,0.00,1592.00,1163.00,8.00,223.00,0.00,198.00
2023,2,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1958.00,354.00,103.36,10.88,75.25,0.00,164.50,48.00,4.00,29561.00,11530.00,1332.00,3811.00,0.00,12888.00
2023,2,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",28.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,41.00,0.00,0.00,41.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",188.00,31.00,14.78,0.91,5.21,0.00,10.10,5.00,0.00,2726.00,1831.00,61.00,373.00,0.00,461.00
2023,2,DL,Delta Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",24.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,331.00,263.00,0.00,68.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",349.00,38.00,24.35,2.29,3.65,0.00,7.71,5.00,0.00,2219.00,1692.00,111.00,129.00,0.00,287.00
2023,2,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",136.00,18.00,8.53,0.88,3.80,0.00,4.79,3.00,0.00,1158.00,467.00,39.00,194.00,0.00,458.00
2023,2,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",95.00,9.00,5.00,0.00,2.00,0.00,2.00,0.00,1.00,353.00,272.00,0.00,33.00,0.00,48.00
2023,2,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",73.00,8.00,6.48,0.00,0.00,0.00,1.52,0.00,0.00,1960.00,1916.00,0.00,3.00,0.00,41.00
2023,2,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",224.00,38.00,26.10,0.00,3.39,0.00,8.51,0.00,1.00,2372.00,1688.00,0.00,111.00,0.00,573.00
2023,2,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",28.00,3.00,1.70,1.00,0.00,0.00,0.30,0.00,0.00,151.00,73.00,66.00,0.00,0.00,12.00
2023,2,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",154.00,30.00,21.81,0.00,0.92,0.00,7.27,0.00,0.00,1623.00,1156.00,0.00,42.00,0.00,425.00
2023,2,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",389.00,28.00,13.92,1.05,7.42,0.00,5.61,3.00,0.00,1691.00,1153.00,86.00,212.00,0.00,240.00
2023,2,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",180.00,15.00,11.72,0.00,1.31,1.00,0.97,1.00,0.00,574.00,461.00,0.00,51.00,32.00,30.00
2023,2,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",499.00,75.00,37.68,3.09,10.94,0.00,23.29,6.00,2.00,6022.00,2973.00,217.00,567.00,0.00,2265.00
2023,2,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",116.00,10.00,6.29,0.00,1.68,0.00,2.03,0.00,0.00,684.00,359.00,0.00,70.00,0.00,255.00
2023,2,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",103.00,10.00,7.12,0.00,1.19,0.00,1.69,4.00,0.00,798.00,675.00,0.00,77.00,0.00,46.00
2023,2,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",65.00,5.00,3.92,0.00,0.08,0.00,1.00,0.00,0.00,413.00,377.00,0.00,3.00,0.00,33.00
2023,2,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",628.00,95.00,51.55,1.85,23.30,0.00,18.30,7.00,2.00,5210.00,3612.00,154.00,766.00,0.00,678.00
2023,2,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",927.00,216.00,98.65,4.84,69.01,0.00,43.50,24.00,0.00,18025.00,10522.00,757.00,3866.00,0.00,2880.00
2023,2,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",771.00,154.00,68.17,3.77,43.27,0.00,38.79,39.00,0.00,10349.00,5446.00,316.00,1729.00,0.00,2858.00
2023,2,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",84.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,133.00,118.00,0.00,0.00,0.00,15.00
2023,2,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4139.00,557.00,187.81,17.18,131.66,0.85,219.50,72.00,3.00,45305.00,21853.00,1714.00,5080.00,45.00,16613.00
2023,2,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",121.00,12.00,8.79,0.00,1.29,0.00,1.91,0.00,0.00,989.00,874.00,0.00,37.00,0.00,78.00
2023,2,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",32.00,6.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,230.00,182.00,0.00,48.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",47.00,7.00,4.05,0.00,1.48,0.00,1.47,0.00,1.00,167.00,90.00,0.00,47.00,0.00,30.00
2023,2,DL,Delta Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",28.00,3.00,1.62,0.00,0.00,0.00,1.38,1.00,0.00,93.00,28.00,0.00,0.00,0.00,65.00
2023,2,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",428.00,62.00,20.67,0.92,27.14,0.00,13.27,4.00,2.00,4615.00,2460.00,83.00,1295.00,0.00,777.00
2023,2,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",84.00,12.00,7.97,0.00,1.16,0.00,2.86,0.00,0.00,850.00,754.00,0.00,32.00,0.00,64.00
2023,2,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",28.00,8.00,2.53,0.32,3.10,0.00,2.04,0.00,0.00,383.00,79.00,45.00,156.00,0.00,103.00
2023,2,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",28.00,6.00,3.45,1.00,1.37,0.00,0.18,1.00,0.00,793.00,84.00,635.00,64.00,0.00,10.00
2023,2,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28.00,5.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,805.00,750.00,0.00,55.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",56.00,16.00,8.80,0.95,0.33,0.00,5.91,2.00,0.00,1416.00,576.00,551.00,54.00,0.00,235.00
2023,2,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",913.00,158.00,66.88,4.80,51.71,0.80,33.82,7.00,3.00,7922.00,4009.00,380.00,1739.00,39.00,1755.00
2023,2,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,11.00,3.93,0.00,4.96,0.00,2.11,2.00,0.00,373.00,145.00,0.00,163.00,0.00,65.00
2023,2,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",207.00,39.00,20.98,3.32,4.73,0.00,9.97,4.00,0.00,3240.00,1890.00,366.00,215.00,0.00,769.00
2023,2,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",118.00,7.00,5.00,1.66,0.34,0.00,0.00,0.00,0.00,323.00,214.00,83.00,26.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",84.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,106.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",28.00,5.00,2.78,0.00,2.22,0.00,0.00,1.00,0.00,201.00,142.00,0.00,59.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",217.00,21.00,12.61,0.00,1.90,0.00,6.49,6.00,0.00,2467.00,2145.00,0.00,72.00,0.00,250.00
2023,2,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",168.00,9.00,7.67,0.00,0.42,0.00,0.91,0.00,0.00,470.00,435.00,0.00,14.00,0.00,21.00
2023,2,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",168.00,18.00,9.62,1.00,0.51,0.00,6.87,0.00,0.00,803.00,467.00,31.00,15.00,0.00,290.00
2023,2,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",32.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,15.00,0.00,25.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",276.00,43.00,21.98,1.67,16.43,0.00,2.92,6.00,0.00,4362.00,3782.00,48.00,429.00,0.00,103.00
2023,2,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",84.00,9.00,3.12,0.00,2.31,0.00,3.57,0.00,0.00,402.00,92.00,0.00,182.00,0.00,128.00
2023,2,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",55.00,8.00,5.34,0.00,1.77,0.00,0.90,0.00,1.00,399.00,182.00,0.00,80.00,0.00,137.00
2023,2,DL,Delta Air Lines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",11.00,2.00,0.02,0.00,1.00,0.00,0.98,0.00,0.00,248.00,4.00,0.00,36.00,0.00,208.00
2023,2,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",98.00,8.00,5.11,0.00,2.08,0.00,0.81,0.00,0.00,304.00,230.00,0.00,54.00,0.00,20.00
2023,2,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",187.00,30.00,20.15,0.00,5.12,1.00,3.73,0.00,0.00,2750.00,2342.00,0.00,98.00,45.00,265.00
2023,2,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",582.00,120.00,48.06,2.81,45.12,0.00,24.01,7.00,1.00,6622.00,2876.00,225.00,1632.00,0.00,1889.00
2023,2,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78.00,5.00,4.67,0.00,0.33,0.00,0.00,0.00,0.00,755.00,747.00,0.00,8.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",28.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,22.00,22.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",255.00,46.00,30.50,1.96,8.25,0.00,5.29,2.00,0.00,2098.00,1560.00,71.00,202.00,0.00,265.00
2023,2,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",107.00,15.00,8.16,3.03,0.81,0.00,3.00,4.00,0.00,1955.00,531.00,1155.00,62.00,0.00,207.00
2023,2,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",147.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,142.00,104.00,0.00,0.00,0.00,38.00
2023,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",371.00,40.00,23.22,3.79,4.77,0.00,8.22,1.00,2.00,2649.00,1782.00,243.00,191.00,0.00,433.00
2023,2,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2111.00,496.00,166.20,9.70,189.46,1.00,129.64,17.00,1.00,37223.00,18233.00,963.00,7613.00,81.00,10333.00
2023,2,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",8.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,124.00,108.00,0.00,16.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",52.00,8.00,6.79,0.00,0.72,0.00,0.49,0.00,0.00,903.00,826.00,0.00,23.00,0.00,54.00
2023,2,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1083.00,266.00,86.50,4.98,117.81,0.00,56.71,11.00,12.00,15043.00,6060.00,522.00,5168.00,0.00,3293.00
2023,2,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2573.00,617.00,196.45,14.18,260.47,0.00,145.90,57.00,23.00,48119.00,20738.00,1524.00,10317.00,0.00,15540.00
2023,2,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",112.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,194.00,194.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2053.00,469.00,124.60,5.80,212.46,0.00,126.14,39.00,3.00,27084.00,9686.00,443.00,8660.00,0.00,8295.00
2023,2,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",44.00,3.00,1.50,0.00,0.00,0.00,1.50,0.00,0.00,126.00,89.00,0.00,0.00,0.00,37.00
2023,2,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",145.00,19.00,11.39,2.00,1.14,1.00,3.47,1.00,0.00,2186.00,645.00,1337.00,49.00,35.00,120.00
2023,2,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",533.00,91.00,44.61,3.84,17.46,0.00,25.09,5.00,0.00,7064.00,3450.00,491.00,842.00,0.00,2281.00
2023,2,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1567.00,291.00,109.35,11.05,87.76,0.70,82.13,16.00,1.00,18505.00,9453.00,1306.00,3386.00,69.00,4291.00
2023,2,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",78.00,10.00,9.21,0.00,0.42,0.00,0.37,1.00,0.00,546.00,519.00,0.00,16.00,0.00,11.00
2023,2,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",273.00,36.00,21.57,4.00,5.67,0.00,4.76,1.00,0.00,5299.00,2980.00,1939.00,198.00,0.00,182.00
2023,2,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",731.00,178.00,73.72,3.34,62.67,0.00,38.27,5.00,0.00,9552.00,5451.00,325.00,2104.00,0.00,1672.00
2023,2,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",227.00,27.00,18.31,0.00,5.45,0.00,3.24,6.00,1.00,1604.00,1327.00,0.00,190.00,0.00,87.00
2023,2,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",104.00,15.00,10.78,0.00,1.93,0.00,2.29,0.00,1.00,677.00,393.00,0.00,82.00,0.00,202.00
2023,2,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",28.00,6.00,3.76,0.00,1.24,0.00,1.00,0.00,0.00,247.00,129.00,0.00,29.00,0.00,89.00
2023,2,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",108.00,10.00,3.20,0.00,2.80,0.00,4.00,3.00,1.00,347.00,74.00,0.00,58.00,0.00,215.00
2023,2,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",28.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4437.00,631.00,221.37,20.68,177.29,0.00,211.65,154.00,1.00,52785.00,27076.00,1643.00,6178.00,0.00,17888.00
2023,2,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",542.00,77.00,38.68,0.33,14.27,0.00,23.71,6.00,1.00,4386.00,2395.00,15.00,596.00,0.00,1380.00
2023,2,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",26.00,4.00,1.64,0.00,2.36,0.00,0.00,1.00,2.00,109.00,49.00,0.00,60.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",132.00,19.00,10.11,1.00,2.33,0.00,5.56,1.00,0.00,1433.00,508.00,536.00,185.00,0.00,204.00
2023,2,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",28.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,135.00,135.00,0.00,0.00,0.00,0.00
2023,2,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International",56.00,5.00,1.40,0.97,1.63,0.00,1.00,2.00,0.00,495.00,105.00,271.00,35.00,0.00,84.00
2023,2,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",132.00,30.00,19.99,1.00,8.81,0.00,0.20,2.00,0.00,3284.00,2807.00,157.00,310.00,0.00,10.00
2023,2,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",125.00,10.00,6.67,0.99,0.11,0.00,2.23,1.00,0.00,897.00,257.00,571.00,9.00,0.00,60.00
2023,2,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",190.00,29.00,16.48,2.26,8.43,0.00,1.83,3.00,0.00,1598.00,1073.00,108.00,298.00,0.00,119.00
2023,2,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",192.00,34.00,15.79,1.67,6.60,0.00,9.94,5.00,1.00,2605.00,1354.00,274.00,264.00,0.00,713.00
2023,2,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",869.00,176.00,59.53,3.88,74.74,0.00,37.85,17.00,3.00,10284.00,4087.00,594.00,3049.00,0.00,2554.00
2023,2,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",160.00,15.00,10.67,0.00,1.28,0.00,3.05,0.00,0.00,626.00,495.00,0.00,31.00,0.00,100.00
2023,2,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",493.00,133.00,50.32,1.79,48.40,0.00,32.49,2.00,0.00,7624.00,3041.00,110.00,2255.00,0.00,2218.00
2023,2,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",461.00,78.00,37.08,7.01,13.46,0.00,20.45,16.00,4.00,7423.00,4501.00,1285.00,644.00,0.00,993.00
2023,2,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",407.00,42.00,32.52,0.84,3.64,0.00,5.00,4.00,0.00,2762.00,2365.00,83.00,131.00,0.00,183.00
2023,2,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",839.00,192.00,70.74,4.16,91.71,0.00,25.39,9.00,3.00,11765.00,6441.00,408.00,3512.00,0.00,1404.00
2023,2,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",173.00,10.00,8.00,0.00,2.00,0.00,0.00,5.00,0.00,306.00,272.00,0.00,34.00,0.00,0.00
